trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2021-01-30|Bus|Chatswood|0|<50|<50
2021-01-30|Bus|Macquarie Park|0|<50|<50
2021-01-30|Bus|Newcastle and surrounds|0|<50|<50
2021-01-30|Bus|North Sydney|0|<50|<50
2021-01-30|Bus|Other|0|1100|1900
2021-01-30|Bus|Parramatta|0|<50|100
2021-01-30|Bus|Strathfield|0|<50|<50
2021-01-30|Bus|Sydney CBD|0|700|300
2021-01-30|Bus|All - NSW|0|1800|2300
2021-01-30|Bus|Chatswood|1|<50|<50
2021-01-30|Bus|Macquarie Park|1|<50|<50
2021-01-30|Bus|Newcastle and surrounds|1|<50|<50
2021-01-30|Bus|North Sydney|1|<50|<50
2021-01-30|Bus|Other|1|400|800
2021-01-30|Bus|Parramatta|1|<50|<50
2021-01-30|Bus|Strathfield|1|<50|<50
2021-01-30|Bus|Sydney CBD|1|500|200
2021-01-30|Bus|All - NSW|1|900|1000
2021-01-30|Bus|Chatswood|2|<50|<50
2021-01-30|Bus|Macquarie Park|2|<50|<50
2021-01-30|Bus|Newcastle and surrounds|2|<50|<50
2021-01-30|Bus|North Sydney|2|<50|<50
2021-01-30|Bus|Other|2|400|600
2021-01-30|Bus|Parramatta|2|<50|<50
2021-01-30|Bus|Strathfield|2|<50|<50
2021-01-30|Bus|Sydney CBD|2|400|100
2021-01-30|Bus|All - NSW|2|800|700
2021-01-30|Bus|Chatswood|3|<50|<50
2021-01-30|Bus|Macquarie Park|3|<50|<50
2021-01-30|Bus|Newcastle and surrounds|3|<50|<50
2021-01-30|Bus|North Sydney|3|<50|<50
2021-01-30|Bus|Other|3|300|500
2021-01-30|Bus|Parramatta|3|<50|<50
2021-01-30|Bus|Strathfield|3|<50|<50
2021-01-30|Bus|Sydney CBD|3|300|100
2021-01-30|Bus|All - NSW|3|600|600
2021-01-30|Bus|Chatswood|4|<50|<50
2021-01-30|Bus|Macquarie Park|4|<50|<50
2021-01-30|Bus|North Sydney|4|<50|<50
2021-01-30|Bus|Other|4|400|400
2021-01-30|Bus|Parramatta|4|<50|<50
2021-01-30|Bus|Strathfield|4|<50|<50
2021-01-30|Bus|Sydney CBD|4|200|100
2021-01-30|Bus|All - NSW|4|600|500
2021-01-30|Bus|Chatswood|5|<50|<50
2021-01-30|Bus|Macquarie Park|5|<50|<50
2021-01-30|Bus|Newcastle and surrounds|5|<50|<50
2021-01-30|Bus|North Sydney|5|<50|<50
2021-01-30|Bus|Other|5|1500|1100
2021-01-30|Bus|Parramatta|5|100|<50
2021-01-30|Bus|Strathfield|5|<50|<50
2021-01-30|Bus|Sydney CBD|5|400|300
2021-01-30|Bus|All - NSW|5|2000|1400
2021-01-30|Bus|Chatswood|6|100|<50
2021-01-30|Bus|Macquarie Park|6|<50|100
2021-01-30|Bus|Newcastle and surrounds|6|<50|<50
2021-01-30|Bus|North Sydney|6|100|<50
2021-01-30|Bus|Other|6|4500|4100
2021-01-30|Bus|Parramatta|6|200|200
